"regional,""kode_kebun"",""nama_kebun"",""afdeling"",""blok"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""406"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""407"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""408"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""426"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""427"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""428"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""429"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""430"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""431"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""432"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""433"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""434"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""445"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""446"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""447"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""448"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD04,""449"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""520"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""521"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""522"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""523"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""530"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""531"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""532"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""533"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""534"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""535"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""536"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""538"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""539"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""540"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""541"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""542"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD05,""543"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""601"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""602"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""603"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""604"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""605"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""606"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""612"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""615"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""624"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""625"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""626"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""627"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""631"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""632"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""633"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""634"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""635"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""636"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""637"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""638"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""639"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""640"""
"RPC4,""4DRL"",KEBUN DURIAN LUNCUK,AFD06,""641"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""101"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""102"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""103"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""104"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""105"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""106"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""107"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""108"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""109"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""110"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""111"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""112"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""113"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""114"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""115"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""116"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""117"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""118"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""119"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""120"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""121"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""122"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""123"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD01,""124"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""201"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""202"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""203"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""204"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""205"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""206"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""207"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""208"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""209"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""210"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""211"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""212"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""213"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""214"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""215"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""216"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""217"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""218"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""219"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""220"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""221"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""222"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD02,""223"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""301"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""302"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""303"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""304"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""305"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""306"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""307"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""308"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""309"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""310"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""311"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""312"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""313"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""314"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""315"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""316"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""317"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD03,""318"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""401"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""402"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""403"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""404"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""405"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""406"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""407"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""408"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""409"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""410"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""411"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""412"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""413"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""414"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""415"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD04,""416"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""501"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""502"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""503"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""504"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""505"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""506"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""507"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""508"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""509"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""510"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""511"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""512"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""513"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""514"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""515"""
"RPC4,""4LGN"",KEBUN LAGAN,AFD05,""516"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""1"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""10"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""11"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""12"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""13"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""14"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""15"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""16"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""17"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""2"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""3"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""4"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""5"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""6"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""7"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""8"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD01,""9"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""18"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""19"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""20"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""21"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""22"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""23"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""24"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""25"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""26"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""27"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""28"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""29"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""30"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""31"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD02,""32"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""33"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""34"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""35"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""36"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""37"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""38"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""39"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""40"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""41"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""42"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""43"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""44"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""45"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""46"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""47"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""48"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""49"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""50"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""51"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""52"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""53"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""54"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD03,""55"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""55"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""56"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""57"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""58"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""59"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""60"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""61"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""62"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""63"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""64"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""65"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""66"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""67"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""68"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""69"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""70"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""71"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""72"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""73"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""74"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""75"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""76"""
"RPC4,""4OPH"",KEBUN OPHIR,AFD04,""77"""
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,A 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,A 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,A3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,A4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,B 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,B4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,C 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,C 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,C3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,C4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,D 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,D 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,D 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,D4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,E 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,E 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,E 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,E4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,E5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,F 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,F 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,F 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,F4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,F5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,G 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,G 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,G 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,G4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,G5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,H 1"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,H 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,H 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,H4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,H5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,I 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,I 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,I4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,I5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,J 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,J 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,J4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,J5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,K 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,K 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,K4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,K5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,L 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,L 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,L4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,L5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,M 2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,M 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,M 4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,M4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,M5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,N 3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,N 4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD01,O 4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,H3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,H4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,I3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,I4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,J3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,J4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,J5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,K3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,K4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,K5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,L3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,L4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,L5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,M3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,M4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,M5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,M6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,M7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,N4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,N5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,N6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,N7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,O4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,O5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,O6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,O7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,P4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,P5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,P6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,P7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,Q4"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,Q5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,Q6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,Q7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,R5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,R6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,R7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,S5"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,S6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,S7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,T6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,T7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,U6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,U7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,V6"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,V7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,V8"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,W7"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD02,W8"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,A"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,A2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,B"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,B2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,C"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,C2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,D"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,D2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,E"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,E2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,F2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,F3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,G2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,G3"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,H2"
"RPC4,""4PLK"",KEBUN PANGKALAN LIMA PULUH KOT,AFD03,H3"
